"country","countryCode","date","filterByKeyword","filterByRating","isVerified","position","product/listPrice","product/price","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant","variantAsin"
"United States",,"2021-02-09",,"twoStar","true","7",,,"B08LKJPR5X","2","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&language=en","In the lower left hand corner this box should read ""Discrete Graphics Required""This might be an oversight of the seller using the wrong box, OR a complete omission of needed hardware to boost sales.REGUARDLESS: YOU WILL NEED TO PURCHASE A VIDEO CARD TO GO WITH THIS CHIP!I now have gotten 4 of these that I had to purchase video cards to accompany them.","RN1DCTRT6X8G9",,,,"18 people found this helpful","Edited photo of box?",,"Reviewed in the United States on 9 February 2021","22","8","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2023-02-03",,"twoStar","true","8",,,"B08LKJPR5X","2","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&language=en","Factory seal was broken.","R24FNR0BLO9WUG",,,,"","Bought new, got used.",,"Reviewed in the United States on 3 February 2023","22","8","Pattern Name: Processor","B08LKJPR5X"
"United Kingdom",,"2021-03-27",,"threeStar","true","1",,,"B08LKJPR5X","3","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=three_star&sortBy=helpful&formatType=all_formats&language=en","the cpu itself was great and easy to install but the pins on the fan came broken so i had to buy a new one separately which was annoying.","R3AMCHMZCCD5N7",,,,"30 people found this helpful","good but fan pins were broken",,"Reviewed in the United Kingdom on 27 March 2021","103","12","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2020-12-29",,"threeStar","true","2",,,"B08LKJPR5X","3","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=three_star&sortBy=helpful&formatType=all_formats&language=en","Package looks like it's been through world war 3 hopefully everything is still functional","R26ZITOBSG5CYU",,,,"25 people found this helpful","Damaged box",,"Reviewed in the United States on 29 December 2020","103","12","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-10-16",,"fiveStar","true","1",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","never thought id see an i3 this good, have it paired with a 1060 6gb and have zero complaints","R2XDBZFFDRPLVX",,,,"2 people found this helpful","crazy for an i3",,"Reviewed in the United States on 16 October 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-08-20",,"fiveStar","true","2",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","the motherboard worked good for me, fast shipping, board looked brand new , came with i/o shield sata cables and antenna for wifi","R2Y9EL38C0GT6R",,,,"One person found this helpful","motherboard worked good for me",,"Reviewed in the United States on 20 August 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-07-04",,"fiveStar","true","3",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Lo llevo usando mucho tiempo y la verdad que no he tenido problemas.. si acaso no les sale video porque necesariamente debe tener una tarjeta grafica.","R2SAKJFFXO02MW",,,,"One person found this helpful","Buen producto",,"Reviewed in the United States on 4 July 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-05-29",,"fiveStar","true","4",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Es un buen producto para Ofimática, cosas de laCada. Ojo qué hay que colocar una tarjeta de video aparte, porque no trae video integrado en el procesador.","R377UZTKT925G2",,,,"One person found this helpful","Buen producto",,"Reviewed in the United States on 29 May 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-05-29",,"fiveStar","true","5",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I paired this with a MSI Z490 and didn’t even need to update the Bios. Seems to be running great and was fairly easy for a novice builder.","R20VZ4AKUHQHP6",,,,"2 people found this helpful","Great Deal & easy Install",,"Reviewed in the United States on 29 May 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-08-18",,"fiveStar","true","6",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","This cpu is has great price/performance, even after the release of the 12100f, its still kicking on sub-500$ gaming PCs.","R13UWA4F9S6UPE",,,,"4 people found this helpful","Great Price/Performance",,"Reviewed in the United States on 18 August 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-02-03",,"fiveStar","true","7",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Great performance But, You need a Video card to use this. You get 8 logical cores for 65 watts. Couple this with a Good GPU pci express card and You can do Moderate ganing.","R3RRQIOBUMT9VB",,,,"One person found this helpful","Great performance But, you need a Video card to use this",,"Reviewed in the United States on 3 February 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-01-04",,"fiveStar","true","8",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Great cpu for budget gaming when paired with the right GPU. gets an average 100fps in gta V low setting with the rx550 4gb. Came in original packaging with stock cooler and all.","R1GPILPIHSSI3W",,,,"One person found this helpful","Great overall cpu for budget gaming.",,"Reviewed in the United States on 4 January 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2021-12-15",,"fiveStar","true","9",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Best bang for your buck for a inexpensive system in 2021. Used/refurbished market is not a good deal right now. Building a budget build that you can upgrade later is the way to go.","R1C11G8SF2MSXX",,,,"2 people found this helpful","Best bang for your buck in 2021",,"Reviewed in the United States on 15 December 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2021-09-30",,"fiveStar","true","10",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=10&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","It’s Intel so it’s supposed to be meh. It does it’s job and was a necessary upgrade for an old pc I refurbished after a fried motherboard. (Old one had an ancient chipset, new one needed this generation processor)","R1SRME44F3Q4O7",,,,"One person found this helpful","It does what it should.",,"Reviewed in the United States on 30 September 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2023-09-19",,"fiveStar","false","1",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Intel is most trusted band ever,i must recomend you all,i was first hesitate becouse of noreturn policy but guys believe me there is no need to hasitate with this brand.","R1EYW7NRFFDRW6","https://m.media-amazon.com/images/I/51vz-p1ykcL._SY88.jpg",,,"","thanks amazon.","https://www.amazon.in/gp/customer-reviews/R1EYW7NRFFDRW6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 19 September 2023","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2023-05-19",,"fiveStar","false","2",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","This processor is ok but It is necessary to install a graphic card with the processor.  Other wise the display will not come without a graphic card.","R3D19F46E4GROY",,,,"One person found this helpful","Display no without graphic card","https://www.amazon.in/gp/customer-reviews/R3D19F46E4GROY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 19 May 2023","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-01-03",,"fiveStar","false","3",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I bought it at 6559 only from offline market it's realy good not become a fool to buy from online.","R2I9WFUPQ11KTC",,,,"34 people found this helpful","Very Good price","https://www.amazon.in/gp/customer-reviews/R2I9WFUPQ11KTC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 3 January 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-01-22",,"fiveStar","false","4",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","In 8k price ( well you can get it in around 7k too ) it is the best cpu avilable right now..","R2CNBJ4MK27G4H",,,,"","Buy if price is around 8k","https://www.amazon.in/gp/customer-reviews/R2CNBJ4MK27G4H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 22 January 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-07-27",,"fiveStar","false","5",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","","R2DLZ9VT0M9T7E","https://m.media-amazon.com/images/I/8158Z-UvOSL._SY88.jpg","https://m.media-amazon.com/images/I/81KTePkN5vL._SY88.jpg","https://m.media-amazon.com/images/I/81hpETfGMjL._SY88.jpg","","Good package..... The BEST.... 😍😍","https://www.amazon.in/gp/customer-reviews/R2DLZ9VT0M9T7E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 27 July 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-07-08",,"fiveStar","true","6",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Don’t buy from Amazon as it’s costly here. It’s better to buy from retail market. i3 10100F has good performances on modern gaming but it requires a dedicated graphic card.","R1SNOTC8CBIJ8I","https://images-na.ssl-images-amazon.com/images/I/B1QFK4P-U0S._SY88.jpg",,,"One person found this helpful","Value for money.","https://www.amazon.in/gp/customer-reviews/R1SNOTC8CBIJ8I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 8 July 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2022-07-30",,"fiveStar","true","7",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","1. for use this chip graphics card / displace card required for mother board","R2BRP0HQSFSLD",,,,"","About product","https://www.amazon.in/gp/customer-reviews/R2BRP0HQSFSLD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 30 July 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-10-20",,"fiveStar","true","8",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Best budget gaming processor. Most of us (gamers) are budget gamers and this processor served it's purpose very well. I love it.","R367K856V9OMDT",,,,"","Best budget gaming processor in 2021","https://www.amazon.in/gp/customer-reviews/R367K856V9OMDT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 20 October 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-09-26",,"fiveStar","true","9",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Fast boothing","R2DI4CKPJ0TSYL",,,,"","10 generation","https://www.amazon.in/gp/customer-reviews/R2DI4CKPJ0TSYL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 26 September 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-11-13",,"fiveStar","true","10",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=2&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Nyc 👍","RHUNAHOBL4YDA","https://m.media-amazon.com/images/I/71wQxuCJQeL._SY88.jpg",,,"","Good","https://www.amazon.in/gp/customer-reviews/RHUNAHOBL4YDA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 13 November 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2021-09-20",,"fourStar","true","1",,,"B08LKJPR5X","4","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=4&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","１万円のCPUとしては、ゲームをやるわけではなく、コストパフォーマンスは最高ですね。","R3DXDJ1557HHNP",,,,"One person found this helpful","コストパフォーマンスがいいですね。",,"Reviewed in Japan on 20 September 2021","352","36","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2021-07-18",,"fourStar","true","2",,,"B08LKJPR5X","4","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=4&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","コスパが良い。","R2O317QA6ZML8C",,,,"One person found this helpful","コスパ良し。",,"Reviewed in Japan on 18 July 2021","352","36","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2021-02-09",,"fourStar","true","3",,,"B08LKJPR5X","4","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=4&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","性能は第6世代core i7 6700k相当あります。それが1万円ちょっとの値段で買える時代がやってきました。やったね。","RBJIHIWWR2LKM",,,,"3 people found this helpful","SkyLake時代からの乗り換えに良いです",,"Reviewed in Japan on 9 February 2021","352","36","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2021-03-01",,"fourStar","true","4",,,"B08LKJPR5X","4","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=4&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","まず、コストパフォーマンスですが１万円（購入時）で3世代前のcore-i7に匹敵する処理速度を持っている上に、消費電力も抑えられているので、自分のように低価格でゲーミングpcを組みたい方などにお勧めです。ですが、廉価グレードということもあり重たいゲームや4k映画視聴の際などには少なからず上位モデルとの差を感じます。１万円でここまでのcpuを手に入れられるのでいい買い物だったと思います。おススメです。","RZS2ANWURMHAZ",,,,"5 people found this helpful","コスパだけで言えば最高です。",,"Reviewed in Japan on 1 March 2021","352","36","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2021-03-15",,"fourStar","true","5",,,"B08LKJPR5X","4","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=4&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","やはり最新。安定の性能。","R3PQGHLE1OCX0O",,,,"One person found this helpful","凄い進化。",,"Reviewed in Japan on 15 March 2021","352","36","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2020-11-22",,"fourStar","true","6",,,"B08LKJPR5X","4","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=4&filterByStar=four_star&sortBy=helpful&formatType=all_formats&language=en","アセコルも3Dモデもカクツクようになった。絶対買わない方がいい。1ヶ月使用していたら突然性能が上がり、カクツキ散らかしてたのにそれもなくなり以前は8〜50fpsしか出なかったのが、今は150〜250fpsになりました。多分OSアップデートが原因かと思います。発売翌日くらいに購入したのでOSに個人差（構成による）があったのかなとか考えているところです。","R36FFHNXKYB7O5",,,,"26 people found this helpful","性能が上がった。OSが問題？？",,"Reviewed in Japan on 22 November 2020","352","36","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2023-04-14",,"fiveStar","true","1",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Buen desempeño en ofimática y para jugar algunos títulos","RTF36WFXY3IMP",,,,"2 people found this helpful","Calidad precio",,"Reviewed in the United States on 14 April 2023","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Canada",,"2022-08-23",,"fiveStar","true","2",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Good for budget gaming, but I should have saved for the i5 10th gen","R2D44BL4FYCDDC",,,,"","t o e s",,"Reviewed in Canada on 23 August 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-10-09",,"fiveStar","true","3",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","For a 4 core and 8 thread processor its quite a catch in running my work related applications and gaming","R3T4GVKS14WOHI",,,,"","Fabulous chip for the price.",,"Reviewed in the United States on 9 October 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-10-09",,"fiveStar","true","4",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I used this processor a couple times. It's not bad for mid-range gaming. This is great for someone starting out thats just getting into gaming.","RW5N3MC34T38C",,,,"One person found this helpful","Totally surprised by performance.",,"Reviewed in the United States on 9 October 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-08-15",,"fiveStar","true","5",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","It was one of the cheapest cpu's with this kind of speed and efficiency.  Everything runs fast and wasn't expecting this much performance for this kind of price","R2UYQSRZI2ETJE",,,,"5 people found this helpful","The best for the value",,"Reviewed in the United States on 15 August 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-11-21",,"fiveStar","true","6",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Enough processing power for RX 580. The stock cooler is noisy during gameplay but worked ok until I replaced it.","R11OCG45HVDI9H",,,,"","Still Good Enough for some Gaming",,"Reviewed in the United States on 21 November 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-03-23",,"fiveStar","true","7",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","This hold up great for gaming if you already have a GPU. You might struggle if you’re trying to stream as well but haven’t had any issues so far and has been a huge upgrade. Pairing with a 1070.","RO8S84P5CZ3W8",,,,"2 people found this helpful","Great CPU",,"Reviewed in the United States on 23 March 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2022-07-25",,"fiveStar","true","8",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Installed this CPU a few days ago, and it's been working great so far! It was very easy to install and has been working flawlessly! 5 stars from me.","R3518MBE6EKLFD",,,,"4 people found this helpful","Amazing, and worth the price!",,"Reviewed in the United States on 25 July 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Canada",,"2022-09-22",,"fiveStar","true","9",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Great CPU for everyday use.","R1NPIYOS22EKJW",,,,"One person found this helpful","Great budget CPU.",,"Reviewed in Canada on 22 September 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United States",,"2023-01-19",,"fiveStar","true","10",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=9&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","new. ideal. of the highest quality. Thanks to Jeff Bezos and Amazon. From Georgia.","R2KSJJUU7NJT4F",,,,"","new. ideal. of the highest quality. Thanks to Jeff Bezos and Amazon. From Georgia.",,"Reviewed in the United States on 19 January 2023","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-10-11",,"fiveStar","true","1",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","","R3JWWSGVSN30D1","https://m.media-amazon.com/images/I/612AdqGQP6L._SY88.jpg","https://m.media-amazon.com/images/I/61b8C6O9v+L._SY88.jpg","https://m.media-amazon.com/images/I/71jPnuK-EsL._SY88.jpg","","Rem","https://www.amazon.in/gp/customer-reviews/R3JWWSGVSN30D1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 11 October 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2022-07-03",,"fiveStar","false","2",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","purchased from local store at Rs 5600/- , all games runs smoothly without any bottleneck with gtx 1660 ti. easily handle and kind of game. best for budget pc build and good gaming experience.","R2C8V5WCDNQ4W6",,,,"3 people found this helpful","best budget gaming king processor.","https://www.amazon.in/gp/customer-reviews/R2C8V5WCDNQ4W6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 3 July 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2021-08-19",,"fiveStar","true","3",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Good","R1Y7UNZNOCJ35L",,,,"2 people found this helpful","Nice","https://www.amazon.in/gp/customer-reviews/R1Y7UNZNOCJ35L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 19 August 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"India",,"2022-07-13",,"fiveStar","true","4",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I am used processer is working properly . 3.6gh speed . 4 logical processer and 8 thread processer show . But vga and hdmi not working . This processer . Use graphic card required. I am used graphic card and property working all functions","R3M03IWOFQFN7S",,,,"3 people found this helpful","Good Processer. But graphic card required. 4 logical processer and 8 thread processer","https://www.amazon.in/gp/customer-reviews/R3M03IWOFQFN7S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08LKJPR5X","Reviewed in India on 13 July 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Italy",,"2022-09-18",,"fiveStar","true","5",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Ottimo processore, rapporto qualità prezzo imbattibile. Molti lo giudicano male, ma pagare questo gioiellino intorno alle 50-60 euro per avere un processore nuovo in grado di battere processori usati chissà quanti anni venduti al doppio non è una cosa trascurabile","RCVJ9608O01UM",,,,"","Il migliore nella sua fascia di prezzo",,"Reviewed in Italy on 18 September 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Brazil",,"2023-01-11",,"fiveStar","true","6",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","O processador chegou rapidamente, em apenas 1 dia. Esse é o melhor i3, não tem placa de vídeo integrada, mas compensa muito no resto.Para quem tem uma placa de média, como eu, vai acabar tendo a combinação perfeita.","R1LJBGS6BR95XJ",,,,"","O MELHOR I3",,"Reviewed in Brazil on 11 January 2023","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Australia",,"2021-09-06",,"fiveStar","true","7",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","I ordered on the Thursday, got here on Saturday. CRAZY FAST DELIVERY. With no compromise on the quality of the product. Amazon prime #1","R1HMDRXJ0YG81Z",,,,"","Got here EARLY and SAFE",,"Reviewed in Australia on 6 September 2021","2144","192","Pattern Name: Processor","B08LKJPR5X"
"United Kingdom",,"2022-05-15",,"fiveStar","true","8",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","Great budget gaming cpu and actually at the moment better value for money than  the equivalent ryzen. However if your doing editing or streaming or more workstation stuff spend a little extra and get a i5 of the same or 11th gen to get the 6 cores. Honestly go with amd or Intel whatever beats whatever at price performance for your budget, but intel beats amd here on budget for once.","R1NLFNDQBNLX4U",,,,"8 people found this helpful","Excellent gaming upgrade from my ancient but reliable i5-3330",,"Reviewed in the United Kingdom on 15 May 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Japan",,"2024-04-11",,"fiveStar","true","9",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","知識が無かったため F のタイプを購入してしまいました。映像が出なかったので何故だと思いましたが、調べた結果納得　今は順調に使用してます。","RRRXRMPH46GSO",,,,"","CPU",,"Reviewed in Japan on 11 April 2024","2144","192","Pattern Name: Processor","B08LKJPR5X"
"Canada",,"2022-10-03",,"fiveStar","true","10",,,"B08LKJPR5X","5","https://www.amazon.in/product-reviews/B08LKJPR5X?pageNumber=3&filterByStar=five_star&sortBy=helpful&formatType=all_formats&language=en","great budget CPU for gaming and streaming Fast and zippy does very well with a MSI MPG Z490 Wifi motherboard (just set memory too 3200MHZ in Bios) and M.2 NVME 1TB Timetech , 16gb 3000MHZ ram DDR4 Gskill Aegis and i paired it with a RTX 2060 6GB and it does not bottleneck or disappoint at all in this setup i get a steady 165-175FPS all high settings in Fortnite chapter 3 1080P HD- 3D setting too 80% and 120-165FPS in all high settings in Call of duty WarZone !!! this CPU is GREAT, it is better then a Ryzen 7 1700X or R5 2200G bye far the extra cores dont match the i3 10100F,s better instruction set and higher core clock out of box the 6MB cache only hinders this i3 for video editing but not streaming too twitch or youtube . if you want too future proof for later get a Z590 motherboard too upgrade too 11th gen later when you can afford it and gain all the benefits PCIexpress 4.0 .. this CPU makes all the previous gen 4 core 8 thread cpuz obsolete like the i7 7700 and below and devalued as this is faster and better and has a upgrade path for only 95$ !!! you guys had too upgrade platforms someday and well this is so affordable you should do it now .. the F Sku at the end of i3 10100F means their is no onboard graphics thus you need a GPU or graphics card which Gamers and enthusiasts will anyways","R1MMYG0NG1E6F6",,,,"2 people found this helpful","Best Budget Gaming CPU 2022",,"Reviewed in Canada on 3 October 2022","2144","192","Pattern Name: Processor","B08LKJPR5X"
